h_m_s,XIU
2019-04-04 13:26:29,0.010041666666664974
2019-04-04 13:26:30,0.010041666666665092
2019-04-04 13:26:31,0.01004166666666521
2019-04-04 13:26:32,0.01004166666666533
2019-04-04 13:26:33,0.010041666666665448
2019-04-04 13:26:34,0.010041666666665566
2019-04-04 13:26:35,0.010041666666665684
2019-04-04 13:26:36,0.010041666666665804
2019-04-04 13:26:37,0.010041666666665922
2019-04-04 13:26:38,0.01004166666666604
2019-04-04 13:26:39,0.01004166666666616
2019-04-04 13:26:40,0.010041666666666277
2019-04-04 13:26:41,0.010041666666666395
2019-04-04 13:26:42,0.010041666666666513
2019-04-04 13:26:43,0.010041666666666633
2019-04-04 13:26:44,0.01004166666666675
2019-04-04 13:26:45,0.010041666666666869
2019-04-04 13:26:46,0.010041666666666987
2019-04-04 13:26:47,0.010041666666667106
2019-04-04 13:26:48,0.010041666666667224
2019-04-04 13:26:49,0.010041666666667342
2019-04-04 13:26:50,0.01004166666666746
2019-04-04 13:26:51,0.01004166666666758
2019-04-04 13:26:52,0.010041666666667698
2019-04-04 13:26:53,0.010041666666667816
2019-04-04 13:26:54,0.010041666666667936
2019-04-04 13:26:55,0.010041666666668054
2019-04-04 13:26:56,0.010041666666668171
2019-04-04 13:26:57,0.010000000000001565
2019-04-04 13:26:58,0.010000000000001565
2019-04-04 13:26:59,0.010000000000001565
2019-04-04 13:27:00,0.010000000000001565
2019-04-04 13:27:01,0.010000000000001565
2019-04-04 13:27:02,0.010000000000001565
2019-04-04 13:27:03,0.010000000000001565
2019-04-04 13:27:04,0.010000000000001565
2019-04-04 13:27:05,0.010000000000001565
2019-04-04 13:27:06,0.010000000000001565
2019-04-04 13:27:07,0.010000000000001565
2019-04-04 13:27:08,0.010000000000001565
2019-04-04 13:27:09,0.010000000000001565
2019-04-04 13:27:10,0.010000000000001565
2019-04-04 13:27:11,0.010000000000001565
2019-04-04 13:27:12,0.010000000000001565
2019-04-04 13:27:13,0.010000000000001565
2019-04-04 13:27:14,0.010000000000001565
2019-04-04 13:27:15,0.010000000000001565
2019-04-04 13:27:16,0.010000000000001565
2019-04-04 13:27:17,0.010000000000001565
2019-04-04 13:27:18,0.010000000000001565
2019-04-04 13:27:19,0.010000000000001565
2019-04-04 13:27:20,0.010000000000001565
2019-04-04 13:27:21,0.010000000000001565
2019-04-04 13:27:22,0.010000000000001565
2019-04-04 13:27:23,0.010000000000001565
2019-04-04 13:27:24,0.010000000000001565
2019-04-04 13:27:25,0.010000000000001565
2019-04-04 13:27:26,0.010000000000001565
2019-04-04 13:27:27,0.010000000000001565
2019-04-04 13:27:28,0.010000000000001565
2019-04-04 13:27:29,0.010000000000001565
2019-04-04 13:27:30,0.010000000000001565
2019-04-04 13:27:31,0.010000000000001565
2019-04-04 13:27:32,0.010000000000001565
2019-04-04 13:27:33,0.010000000000001565
2019-04-04 13:27:34,0.010000000000001565
2019-04-04 13:27:35,0.010000000000001565
2019-04-04 13:27:36,0.010000000000001565
2019-04-04 13:27:37,0.010000000000001565
2019-04-04 13:27:38,0.010000000000001565
2019-04-04 13:27:39,0.010000000000001565
2019-04-04 13:27:40,0.010000000000001565
2019-04-04 13:27:41,0.010052631578948923
2019-04-04 13:27:42,0.01010526315789628
2019-04-04 13:27:43,0.01010526315789628
2019-04-04 13:27:44,0.01010526315789628
2019-04-04 13:27:45,0.01010526315789628
2019-04-04 13:27:46,0.01010526315789628
2019-04-04 13:27:47,0.01010526315789628
2019-04-04 13:27:48,0.01010526315789628
2019-04-04 13:27:49,0.01010526315789628
2019-04-04 13:27:50,0.01010526315789628
2019-04-04 13:27:51,0.01010526315789628
2019-04-04 13:27:52,0.01010526315789628
2019-04-04 13:27:53,0.01010526315789628
2019-04-04 13:27:54,0.01010526315789628
2019-04-04 13:27:55,0.01010526315789628
2019-04-04 13:27:56,0.01010526315789628
2019-04-04 13:27:57,0.01010526315789628
2019-04-04 13:27:58,0.01010526315789628
2019-04-04 13:27:59,0.01010526315789628
2019-04-04 13:28:00,0.01010526315789628
2019-04-04 13:28:01,0.01010526315789628
2019-04-04 13:28:02,0.01010526315789628
2019-04-04 13:28:03,0.01010526315789628
2019-04-04 13:28:04,0.01010526315789628
2019-04-04 13:28:05,0.01010526315789628
2019-04-04 13:28:06,0.01010526315789628
2019-04-04 13:28:07,0.01010526315789628
2019-04-04 13:28:08,0.01010526315789628
2019-04-04 13:28:09,0.01010526315789628
2019-04-04 13:28:10,0.01010526315789628
2019-04-04 13:28:11,0.010052631578948923
2019-04-04 13:28:12,0.010000000000001565
2019-04-04 13:28:13,0.010000000000001565
2019-04-04 13:28:14,0.010000000000001565
2019-04-04 13:28:15,0.010000000000001565
2019-04-04 13:28:16,0.010000000000001565
2019-04-04 13:28:17,0.010000000000001565
2019-04-04 13:28:18,0.010000000000001565
2019-04-04 13:28:19,0.010000000000001565
2019-04-04 13:28:20,0.010000000000001565
2019-04-04 13:28:21,0.010000000000001565
2019-04-04 13:28:22,0.010000000000001565
2019-04-04 13:28:23,0.010000000000001565
2019-04-04 13:28:24,0.010000000000001565
2019-04-04 13:28:25,0.010000000000001565
2019-04-04 13:28:26,0.010000000000001565
2019-04-04 13:28:27,0.010000000000001565
2019-04-04 13:28:28,0.010000000000001565
2019-04-04 13:28:29,0.010028985507247875
2019-04-04 13:28:30,0.010028985507247757
2019-04-04 13:28:31,0.010028985507247639
2019-04-04 13:28:32,0.010028985507247519
2019-04-04 13:28:33,0.010028985507247401
2019-04-04 13:28:34,0.010028985507247283
2019-04-04 13:28:35,0.010028985507247163
2019-04-04 13:28:36,0.010028985507247045
2019-04-04 13:28:37,0.010028985507246927
2019-04-04 13:28:38,0.01002898550724681
2019-04-04 13:28:39,0.01002898550724669
2019-04-04 13:28:40,0.010028985507246572
2019-04-04 13:28:41,0.010028985507246454
2019-04-04 13:28:42,0.010028985507246336
2019-04-04 13:28:43,0.010028985507246216
2019-04-04 13:28:44,0.010028985507246098
2019-04-04 13:28:45,0.01002898550724598
2019-04-04 13:28:46,0.010028985507245862
2019-04-04 13:28:47,0.010028985507245743
2019-04-04 13:28:48,0.010028985507245625
2019-04-04 13:28:49,0.010028985507245507
2019-04-04 13:28:50,0.010028985507245387
2019-04-04 13:28:51,0.010028985507245269
2019-04-04 13:28:52,0.010028985507245151
2019-04-04 13:28:53,0.010028985507245033
2019-04-04 13:28:54,0.010028985507244913
2019-04-04 13:28:55,0.010028985507244795
2019-04-04 13:28:56,0.010028985507244677
2019-04-04 13:28:57,0.01002898550724456
2019-04-04 13:28:58,0.01002898550724444
2019-04-04 13:28:59,0.009999999999998012
2019-04-04 13:29:00,0.009999999999998012
2019-04-04 13:29:01,0.009999999999998012
2019-04-04 13:29:02,0.009999999999998012
2019-04-04 13:29:03,0.009999999999998012
2019-04-04 13:29:04,0.009999999999998012
2019-04-04 13:29:05,0.009999999999998012
2019-04-04 13:29:06,0.009999999999998012
2019-04-04 13:29:07,0.009999999999998012
2019-04-04 13:29:08,0.009999999999998012
2019-04-04 13:29:09,0.009999999999998012
2019-04-04 13:29:10,0.009999999999998012
2019-04-04 13:29:11,0.009999999999998012
2019-04-04 13:29:12,0.009999999999998012
2019-04-04 13:29:13,0.009999999999998012
2019-04-04 13:29:14,0.009999999999998012
2019-04-04 13:29:15,0.009999999999998012
2019-04-04 13:29:16,0.009999999999998012
2019-04-04 13:29:17,0.009999999999998012
2019-04-04 13:29:18,0.009999999999998012
2019-04-04 13:29:19,0.009999999999998012
2019-04-04 13:29:20,0.009999999999998012
2019-04-04 13:29:21,0.009999999999998012
2019-04-04 13:29:22,0.009999999999998012
2019-04-04 13:29:23,0.009999999999998012
2019-04-04 13:29:24,0.009999999999998012
2019-04-04 13:29:25,0.009999999999998012
2019-04-04 13:29:26,0.009999999999998012
2019-04-04 13:29:27,0.009999999999998012
2019-04-04 13:29:28,0.009999999999998012
2019-04-04 13:29:29,0.009999999999998012
2019-04-04 13:29:30,0.009999999999998012
2019-04-04 13:29:31,0.009999999999998012
2019-04-04 13:29:32,0.009999999999998012
2019-04-04 13:29:33,0.009999999999998012
2019-04-04 13:29:34,0.009999999999998012
2019-04-04 13:29:35,0.009999999999998012
2019-04-04 13:29:36,0.009999999999998012
2019-04-04 13:29:37,0.009999999999998012
2019-04-04 13:29:38,0.009999999999998012
2019-04-04 13:29:39,0.009999999999998012
2019-04-04 13:29:40,0.009999999999998012
2019-04-04 13:29:41,0.009999999999998012
2019-04-04 13:29:42,0.009999999999998012
2019-04-04 13:29:43,0.009999999999998012
2019-04-04 13:29:44,0.009999999999998012
2019-04-04 13:29:45,0.009999999999998012
2019-04-04 13:29:46,0.009999999999998012
2019-04-04 13:29:47,0.009999999999998012
2019-04-04 13:29:48,0.009999999999998012
2019-04-04 13:29:49,0.009999999999998012
2019-04-04 13:29:50,0.009999999999998012
2019-04-04 13:29:51,0.009999999999998012
2019-04-04 13:29:52,0.009999999999998012
2019-04-04 13:29:53,0.009999999999998012
2019-04-04 13:29:54,0.009999999999998012
2019-04-04 13:29:55,0.009999999999998012
2019-04-04 13:29:56,0.009999999999998012
2019-04-04 13:29:57,0.009999999999998012
2019-04-04 13:29:58,0.009999999999998012
2019-04-04 13:29:59,0.009999999999998012
2019-04-04 13:30:00,0.009999999999998012
2019-04-04 13:30:01,0.009999999999998012
2019-04-04 13:30:02,0.009999999999998012
2019-04-04 13:30:03,0.009999999999998012
2019-04-04 13:30:04,0.009999999999998012
2019-04-04 13:30:05,0.009999999999998012
2019-04-04 13:30:06,0.009999999999998012
2019-04-04 13:30:07,0.009999999999998012
2019-04-04 13:30:08,0.009999999999998012
2019-04-04 13:30:09,0.009999999999998012
2019-04-04 13:30:10,0.009999999999998012
2019-04-04 13:30:11,0.009999999999998012
2019-04-04 13:30:12,0.009999999999998012
2019-04-04 13:30:13,0.009999999999998012
2019-04-04 13:30:14,0.009999999999998012
2019-04-04 13:30:15,0.009999999999998012
2019-04-04 13:30:16,0.009999999999998012
2019-04-04 13:30:17,0.009999999999998012
2019-04-04 13:30:18,0.009999999999998012
2019-04-04 13:30:19,0.009999999999998012
2019-04-04 13:30:20,0.009999999999998012
2019-04-04 13:30:21,0.009999999999998012
2019-04-04 13:30:22,0.009999999999998012
2019-04-04 13:30:23,0.009999999999998012
2019-04-04 13:30:24,0.009999999999998012
2019-04-04 13:30:25,0.009999999999998012
2019-04-04 13:30:26,0.009999999999998012
2019-04-04 13:30:27,0.009999999999998012
2019-04-04 13:30:28,0.009999999999998012
2019-04-04 13:30:29,0.009999999999998012
2019-04-04 13:30:30,0.009999999999998012
2019-04-04 13:30:31,0.009999999999998012
2019-04-04 13:30:32,0.009999999999998012
2019-04-04 13:30:33,0.009999999999998012
2019-04-04 13:30:34,0.009999999999998012
2019-04-04 13:30:35,0.009999999999998012
2019-04-04 13:30:36,0.009999999999998012
2019-04-04 13:30:37,0.009999999999998012
2019-04-04 13:30:38,0.009999999999998012
2019-04-04 13:30:39,0.009999999999998012
2019-04-04 13:30:40,0.009999999999998012
2019-04-04 13:30:41,0.009999999999998012
2019-04-04 13:30:42,0.009999999999998012
2019-04-04 13:30:43,0.009999999999998012
2019-04-04 13:30:44,0.009999999999998012
2019-04-04 13:30:45,0.009999999999998012
2019-04-04 13:30:46,0.009999999999998012
2019-04-04 13:30:47,0.009999999999998012
2019-04-04 13:30:48,0.009999999999998012
2019-04-04 13:30:49,0.009999999999998012
2019-04-04 13:30:50,0.009999999999998012
2019-04-04 13:30:51,0.009999999999998012
2019-04-04 13:30:52,0.009999999999998012
2019-04-04 13:30:53,0.009999999999998012
2019-04-04 13:30:54,0.009999999999998012
2019-04-04 13:30:55,0.009999999999998012
2019-04-04 13:30:56,0.009999999999998012
2019-04-04 13:30:57,0.009999999999998012
2019-04-04 13:30:58,0.009999999999998012
2019-04-04 13:30:59,0.009999999999998012
2019-04-04 13:31:00,0.009999999999998012
2019-04-04 13:31:01,0.009999999999998012
2019-04-04 13:31:02,0.009999999999998012
2019-04-04 13:31:03,0.009999999999998012
2019-04-04 13:31:04,0.009999999999998012
2019-04-04 13:31:05,0.009999999999998012
2019-04-04 13:31:06,0.009999999999998012
2019-04-04 13:31:07,0.009999999999998012
2019-04-04 13:31:08,0.009999999999998012
2019-04-04 13:31:09,0.009999999999998012
2019-04-04 13:31:10,0.009999999999998012
2019-04-04 13:31:11,0.009999999999998012
2019-04-04 13:31:12,0.009999999999998012
2019-04-04 13:31:13,0.009999999999998012
2019-04-04 13:31:14,0.009999999999998012
2019-04-04 13:31:15,0.009999999999998012
2019-04-04 13:31:16,0.009999999999998012
2019-04-04 13:31:17,0.009999999999998012
2019-04-04 13:31:18,0.009999999999998012
2019-04-04 13:31:19,0.009999999999998012
2019-04-04 13:31:20,0.009999999999998012
2019-04-04 13:31:21,0.009999999999998012
2019-04-04 13:31:22,0.009999999999998012
2019-04-04 13:31:23,0.009999999999998012
2019-04-04 13:31:24,0.009999999999998012
2019-04-04 13:31:25,0.009999999999998012
2019-04-04 13:31:26,0.009999999999998012
2019-04-04 13:31:27,0.009999999999998012
2019-04-04 13:31:28,0.009999999999998012
2019-04-04 13:31:29,0.009999999999998012
2019-04-04 13:31:30,0.009999999999998012
2019-04-04 13:31:31,0.009999999999998012
2019-04-04 13:31:32,0.009999999999998012
2019-04-04 13:31:33,0.009999999999998012
2019-04-04 13:31:34,0.009999999999998012
2019-04-04 13:31:35,0.009999999999998012
2019-04-04 13:31:36,0.009999999999998012
2019-04-04 13:31:37,0.009999999999998012
2019-04-04 13:31:38,0.009999999999998012
2019-04-04 13:31:39,0.009999999999998012
2019-04-04 13:31:40,0.009999999999998012
2019-04-04 13:31:41,0.009999999999998012
2019-04-04 13:31:42,0.009999999999998012
2019-04-04 13:31:43,0.009999999999998012
2019-04-04 13:31:44,0.009999999999998012
2019-04-04 13:31:45,0.009999999999998012
2019-04-04 13:31:46,0.009999999999998012
2019-04-04 13:31:47,0.009999999999998012
2019-04-04 13:31:48,0.009999999999998012
2019-04-04 13:31:49,0.009999999999998012
2019-04-04 13:31:50,0.009999999999998012
2019-04-04 13:31:51,0.009999999999998012
2019-04-04 13:31:52,0.009999999999998012
2019-04-04 13:31:53,0.009999999999998012
2019-04-04 13:31:54,0.009999999999998012
2019-04-04 13:31:55,0.009999999999998012
2019-04-04 13:31:56,0.009999999999998012
2019-04-04 13:31:57,0.009999999999998012
2019-04-04 13:31:58,0.009999999999998012
2019-04-04 13:31:59,0.009999999999998012
2019-04-04 13:32:00,0.009999999999998012
2019-04-04 13:32:01,0.009999999999998012
2019-04-04 13:32:02,0.009999999999998012
2019-04-04 13:32:03,0.009999999999998012
2019-04-04 13:32:04,0.009999999999998012
2019-04-04 13:32:05,0.009999999999998012
2019-04-04 13:32:06,0.009999999999998012
2019-04-04 13:32:07,0.009999999999998012
2019-04-04 13:32:08,0.009999999999998012
2019-04-04 13:32:09,0.009999999999998012
2019-04-04 13:32:10,0.009999999999998012
2019-04-04 13:32:11,0.009999999999998012
2019-04-04 13:32:12,0.009999999999998012
2019-04-04 13:32:13,0.009999999999998012
2019-04-04 13:32:14,0.009999999999998012
2019-04-04 13:32:15,0.009999999999998012
2019-04-04 13:32:16,0.009999999999998012
2019-04-04 13:32:17,0.009999999999998012
2019-04-04 13:32:18,0.009999999999998012
2019-04-04 13:32:19,0.009999999999998012
2019-04-04 13:32:20,0.009999999999998012
2019-04-04 13:32:21,0.009999999999998012
2019-04-04 13:32:22,0.009999999999998012
2019-04-04 13:32:23,0.009999999999998012
2019-04-04 13:32:24,0.009999999999998012
2019-04-04 13:32:25,0.009999999999998012
2019-04-04 13:32:26,0.009999999999998012
2019-04-04 13:32:27,0.009999999999998012
2019-04-04 13:32:28,0.009999999999998012
2019-04-04 13:32:29,0.009999999999998012
2019-04-04 13:32:30,0.009999999999998012
2019-04-04 13:32:31,0.009999999999998012
2019-04-04 13:32:32,0.009999999999998012
2019-04-04 13:32:33,0.009999999999998012
2019-04-04 13:32:34,0.009999999999998012
2019-04-04 13:32:35,0.009999999999998012
2019-04-04 13:32:36,0.009999999999998012
2019-04-04 13:32:37,0.009999999999998012
2019-04-04 13:32:38,0.009999999999998012
2019-04-04 13:32:39,0.009999999999998012
2019-04-04 13:32:40,0.009999999999998012
2019-04-04 13:32:41,0.009999999999998012
2019-04-04 13:32:42,0.009999999999998012
2019-04-04 13:32:43,0.009999999999998012
2019-04-04 13:32:44,0.009999999999998012
2019-04-04 13:32:45,0.009999999999998012
2019-04-04 13:32:46,0.009999999999998012
2019-04-04 13:32:47,0.009999999999998012
2019-04-04 13:32:48,0.009999999999998012
2019-04-04 13:32:49,0.009999999999998012
2019-04-04 13:32:50,0.009999999999998012
2019-04-04 13:32:51,0.009999999999998012
2019-04-04 13:32:52,0.009999999999998012
2019-04-04 13:32:53,0.009999999999998012
2019-04-04 13:32:54,0.009999999999998012
2019-04-04 13:32:55,0.009999999999998012
2019-04-04 13:32:56,0.009999999999998012
2019-04-04 13:32:57,0.009999999999998012
2019-04-04 13:32:58,0.009999999999998012
2019-04-04 13:32:59,0.009999999999998012
2019-04-04 13:33:00,0.009999999999998012
2019-04-04 13:33:01,0.009999999999998012
2019-04-04 13:33:02,0.009999999999998012
2019-04-04 13:33:03,0.009999999999998012
2019-04-04 13:33:04,0.009999999999998012
2019-04-04 13:33:05,0.009999999999998012
2019-04-04 13:33:06,0.009999999999998012
2019-04-04 13:33:07,0.009999999999998012
2019-04-04 13:33:08,0.009999999999998012
2019-04-04 13:33:09,0.009999999999998012
2019-04-04 13:33:10,0.009999999999998012
2019-04-04 13:33:11,0.009999999999998012
2019-04-04 13:33:12,0.009999999999998012
2019-04-04 13:33:13,0.009999999999998012
2019-04-04 13:33:14,0.009999999999998012
2019-04-04 13:33:15,0.009999999999998012
2019-04-04 13:33:16,0.009999999999998012
2019-04-04 13:33:17,0.009999999999998012
2019-04-04 13:33:18,0.009999999999998012
2019-04-04 13:33:19,0.009999999999998012
2019-04-04 13:33:20,0.009999999999998012
2019-04-04 13:33:21,0.009999999999998012
2019-04-04 13:33:22,0.009999999999998012
2019-04-04 13:33:23,0.009999999999998012
2019-04-04 13:33:24,0.009999999999998012
2019-04-04 13:33:25,0.009999999999998012
2019-04-04 13:33:26,0.009999999999998012
2019-04-04 13:33:27,0.009999999999998012
2019-04-04 13:33:28,0.009999999999998012
2019-04-04 13:33:29,0.009999999999998012
2019-04-04 13:33:30,0.009999999999998012
2019-04-04 13:33:31,0.009999999999998012
2019-04-04 13:33:32,0.009999999999998012
2019-04-04 13:33:33,0.009999999999998012
2019-04-04 13:33:34,0.009999999999998012
2019-04-04 13:33:35,0.009999999999998012
2019-04-04 13:33:36,0.009999999999998012
2019-04-04 13:33:37,0.009999999999998012
2019-04-04 13:33:38,0.009999999999998012
2019-04-04 13:33:39,0.009999999999998012
2019-04-04 13:33:40,0.009999999999998012
2019-04-04 13:33:41,0.009999999999998012
2019-04-04 13:33:42,0.009999999999998012
2019-04-04 13:33:43,0.009999999999998012
2019-04-04 13:33:44,0.009999999999998012
2019-04-04 13:33:45,0.009999999999998012
2019-04-04 13:33:46,0.009999999999998012
2019-04-04 13:33:47,0.009999999999998012
2019-04-04 13:33:48,0.009999999999998012
2019-04-04 13:33:49,0.009999999999998012
2019-04-04 13:33:50,0.009999999999998012
2019-04-04 13:33:51,0.009999999999998012
2019-04-04 13:33:52,0.009999999999998012
2019-04-04 13:33:53,0.009999999999998012
2019-04-04 13:33:54,0.009999999999998012
2019-04-04 13:33:55,0.009999999999998012
2019-04-04 13:33:56,0.009999999999998012
2019-04-04 13:33:57,0.009999999999998012
2019-04-04 13:33:58,0.009999999999998012
2019-04-04 13:33:59,0.009999999999998012
2019-04-04 13:34:00,0.009999999999998012
2019-04-04 13:34:01,0.009999999999998012
2019-04-04 13:34:02,0.009999999999998012
2019-04-04 13:34:03,0.009999999999998012
2019-04-04 13:34:04,0.009999999999998012
2019-04-04 13:34:05,0.009999999999998012
2019-04-04 13:34:06,0.009999999999998012
2019-04-04 13:34:07,0.009999999999998012
2019-04-04 13:34:08,0.009999999999998012
2019-04-04 13:34:09,0.009999999999998012
2019-04-04 13:34:10,0.009999999999998012
2019-04-04 13:34:11,0.009999999999998012
2019-04-04 13:34:12,0.009999999999998012
2019-04-04 13:34:13,0.009999999999998012
